"primary","celllinename","tissue","gcell_gene__nrpkm_ALK","gcell_gene__nrpkm_APC","gcell_gene__nrpkm_ARID1A","gcell_gene__nrpkm_BCL6","gcell_gene__nrpkm_BRAF","gcell_gene__nrpkm_CBL","gcell_gene__nrpkm_CDKN2A","gcell_gene__nrpkm_CIC","gcell_gene__nrpkm_CSMD3","gcell_gene__nrpkm_CTNNB1","gcell_gene__nrpkm_DAXX","gcell_gene__nrpkm_DNAH5","gcell_gene__nrpkm_DNAJB1","gcell_gene__nrpkm_DNMT3A","gcell_gene__nrpkm_EGFR","gcell_gene__nrpkm_ERBB2","gcell_gene__nrpkm_FBXW7","gcell_gene__nrpkm_GLI1","gcell_gene__nrpkm_IDH1","gcell_gene__nrpkm_KMT2D","gcell_gene__nrpkm_KRAS","gcell_gene__nrpkm_LGALS7","gcell_gene__nrpkm_MET","gcell_gene__nrpkm_MUC16","gcell_gene__nrpkm_NFE2L2","gcell_gene__nrpkm_NOTCH2","gcell_gene__nrpkm_PIK3CA","gcell_gene__nrpkm_PRCC","gcell_gene__nrpkm_PTEN","gcell_gene__nrpkm_RUNX1","gcell_gene__nrpkm_TET2","gcell_gene__nrpkm_TP53","gcell_gene__nrpkm_TP63"
"CL586454","NCI-H1869","Lung",0,4.30114560482218,29.9026399627676,8.91280211006177,10.7606184928837,6.6537437803075,0.0614024268197233,9.49809388048343,0.00480736704783539,131.511531180523,37.7316856168879,4.50529292740046,93.0172187118476,2.80768258742215,31.7092460650214,83.7906194186805,3.43241933839424,0,115.335765605727,10.0655469891403,11.5214733330488,0,89.8960719807932,18.50464021152,33.6412978450243,16.1841043481747,3.94744179942486,41.1945040843326,8.89747035216734,12.8737252263507,1.48740474484064,26.1386070290029,0.0346598270827347
"CL586373","NCI-H1930","Lung",0.0353568117142014,2.92380563251449,32.1066804860165,0.433837714297076,7.30875672084717,15.726533134628,33.9020530643389,9.33924457840817,0.00578275855603895,91.86587599264,35.2516651982942,0.445484217652022,31.0777227644539,7.29912550533566,0.518493776231359,2.83014534847335,5.07366119200567,0.0214950380950552,52.1349621779813,8.7496350092826,13.465278424531,0,3.48367052084998,0.00035478390428939,22.9695853739908,2.08507379012949,3.08237286102167,32.3163162680783,2.7191635136804,2.13524827100303,2.67489141900233,16.9203819966812,0.0142944474026151
"CL586382","HCC60 (NCI-H23)","Lung",0.122070856469713,5.45642498677812,21.603228638919,0.715783224080987,4.45378473156919,17.4200894543213,10.9347028685947,8.31235108121317,0.0898434601314361,69.6206758621643,48.0140482834543,0.133892981250314,51.434216287801,2.27359699031542,13.4031775404096,6.7611734262314,2.57376962603167,1.98147399223397,13.8446771247612,19.6150579418805,15.1618022019186,0,32.0410156951375,0.22085057346589,35.0593480741098,32.220322335331,1.6379148818573,81.6683779116995,5.6577860874734,5.32272520352958,1.11395439486013,20.7982738646488,0.0641578230156678
"CL586725","NCI-H2369","Lung",0.0111409631662456,4.88290237257208,16.3293840777571,2.73405307819117,3.29845884343873,6.18885414201715,0.00775785577883958,7.9311168616437,0.0510202677945319,77.4479172115234,51.9520580108947,1.39119151897213,55.2260456820903,1.26837762534938,47.1180869828683,25.2829958248163,3.52387799619071,0.0745041641680758,27.3620657751125,6.14968851037397,9.1231194038793,0,26.2893308389086,0.00223585454571815,27.5779941822446,28.6283281066159,2.84697779427504,35.1491566014059,8.00648788051331,12.3082386168242,1.19140507953417,11.9618051771019,0.00375349435920254
"CL586726","NCI-H2803","Lung",0.00310169982473628,5.20429303787338,15.0559765350011,2.8089342927487,2.77966709111845,6.61700611523865,0.0777537295310831,13.1891495425998,0.146101346107956,92.6106343757106,28.1060677883288,0.444888474189609,41.3626495929216,2.69033746329356,29.4715290301817,17.7501961206221,3.8564863725216,0.0565699954207294,35.3465876591679,4.63700689710519,6.9390296524821,0,106.731162613348,0.000933709619505923,38.590909737734,15.4225926129514,3.18769840070828,34.653236620992,7.11089166499369,13.8276030817901,0.620461263776724,50.1349373765091,0.00313497476538479
"CL586452","NCI-H1581","Lung",0.00176580382665145,2.48229968077617,24.5902312205094,0.0862840916529981,6.0340471630019,7.2884028553317,17.4331709518396,4.87865051255176,0.560570130584614,75.1165387095285,43.5001957478904,0.0141536524338617,25.81699327489,4.10455309984386,0.0297995950645216,11.6434198221033,1.49719419110455,11.7775184175482,18.5743258973513,7.28749303409981,3.29173691491176,0,0.221105618488462,0.00345515772954998,15.9402435710494,12.3554778985823,1.72511343791094,40.2031714074018,5.17963743110853,1.47371705595221,1.74689548788832,0.936839055978051,0.353379968563943
"CL131971","NCI-H2009","Lung",0.00750371567941263,5.25361625768535,18.6686128529181,3.7032754967733,7.73234451651974,6.94430769579064,53.9858235335196,15.736096047695,0.0128862820601177,89.1437182794513,27.8092365999865,1.60809815723847,70.4502500394021,3.85810572895799,16.5320568757681,32.3417632272811,2.63683405640745,0.0205283482739462,46.6933836610482,18.0680191967454,13.8491775574982,0,75.7545502664351,3.65087509945591,21.6962999879111,7.3503934435997,2.67217853389548,48.3115416063029,4.96405039793233,18.2886757260293,1.09194904631102,25.2747829235087,0.333705473693787
"CL586731","NCI-H2731","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL129455","NCI-H460","Lung",0,3.68644490149619,18.647040856871,8.13420588830808,4.22314674257765,5.10295760758127,0.00842009612157705,8.04275673379282,0.0296654751757519,66.081774979696,18.5110001273598,0.377487241552598,36.2465394834653,2.50570327657308,12.1242051021907,8.82476032084394,2.63353495537523,0.345510354652511,161.189388812022,12.3568624375959,8.73697401998973,0,16.1583797116698,0.0527810658356817,23.0797938104593,6.44463125216658,2.12821656613175,41.6223631498235,12.3443851298097,4.10000597387537,1.42326395712828,22.3053408442613,0.00814781408607471
"CL131469","NCI-H661","Lung",0.00604641353186538,8.12721271399415,23.6551028497606,0.374238502153811,5.2364176083429,11.3498878864166,19.8980504243242,6.34553930509465,2.77687873068391,83.9547732923108,23.8189154466626,0.406421767670691,77.6291615302557,3.11377249643785,1.79565001554459,24.4504859012719,2.12906434140063,5.99170708937344,37.3749083475037,13.7383172452627,17.8810783901476,0,1.59766692495601,0.00121344097263259,18.1206983497287,26.8850664334351,2.98496977783261,23.8056827561043,5.25379103289328,0.384200111074051,1.89330742768962,17.9840095017439,2.59729369013443
"CL586460","NCI-H920","Lung",0.024825778980544,4.90958402827217,17.4912746646754,5.8126980190538,4.32834140582523,5.12418247265655,98.2479244763577,11.7427377334477,0,91.9339856349824,29.0864113287744,0.669623995159884,97.3837037974799,2.44574881100142,15.0545078771977,10.9918035194176,2.54112802328165,0.0452782113873583,31.8906289788373,7.71668123115317,3.30165096171833,0,588.178478776503,0.347977563049549,20.7322444495971,28.013404599912,3.7958308571605,33.4403574566281,3.3338747812108,20.3302908403436,0.803611953473584,0.960888420762123,6.71213920471478
